district_id,district_name,state,population,rural_population,urban_population,rural_fraction,literacy_rate,female_literacy,sc_pct,st_pct,cultivators,agri_laborers,rural_households,poverty_rate_proxy,solid_fuel_pct,bank_account_pct,electricity_pct,mobile_ownership_pct,improved_water_pct,sanitation_pct,women_bank_account_pct,child_stunting_pct,pmuy_eligible,pmuy_connections,pmuy_coverage,pmkisan_eligible,pmkisan_beneficiaries,pmkisan_coverage
332,Churachandpur,Manipur,383121,296722,86398,0.7745,0.5407,0.4787,0.2051,0.0753,27668,15461,73497,0.2688,0.7196,0.3985,0.5323,0.4237,0.562,0.4408,0.3586,0.2453,339092,223909,0.6603,146040,118006,0.808
333,East Imphal,Manipur,402816,226294,176521,0.5618,0.7163,0.5774,0.1009,0.1218,31960,19674,44360,0.3388,0.4314,0.6418,0.667,0.7703,0.5869,0.6162,0.5753,0.2969,122690,92486,0.7538,174839,119157,0.6815
334,Senapati,Manipur,344174,300040,44133,0.8718,0.6592,0.4985,0.2359,0.1557,35764,19772,60523,0.2824,0.5672,0.5033,0.5602,0.6935,0.4568,0.4707,0.4085,0.2808,220094,134161,0.6096,188052,157644,0.8383
335,Tamenglong,Manipur,128978,88854,40123,0.6889,0.7495,0.5956,0.0558,0.0,13778,10906,16576,0.2918,0.3885,0.5074,0.7004,0.7948,0.45,0.6002,0.4855,0.2793,41283,26043,0.6309,83583,65030,0.7781
336,Thoubal,Manipur,1130845,767341,363503,0.6786,0.7517,0.6686,0.2501,0.1108,78954,53216,145199,0.2817,0.4332,0.5729,0.6829,0.755,0.6041,0.5663,0.4328,0.2632,403284,277554,0.6882,447544,279226,0.6239
337,Ukhrul,Manipur,1676716,1068814,607901,0.6374,0.6563,0.4924,0.1782,0.0285,132246,89676,208469,0.2743,0.5764,0.5719,0.6818,0.8014,0.5588,0.666,0.4494,0.3357,770414,477164,0.6194,751456,598958,0.7971
338,West Imphal,Manipur,90444,65205,25238,0.7209,0.6902,0.5195,0.1897,0.0,4139,3209,15951,0.3264,0.6186,0.5662,0.7327,0.7291,0.5135,0.5235,0.5379,0.3135,63262,35487,0.561,24881,18708,0.752
339,East Garo Hills,Meghalaya,386056,289287,96768,0.7493,0.7343,0.6023,0.1186,0.0,46707,33192,61070,0.1827,0.4028,0.6144,0.6573,0.6868,0.7638,0.5635,0.5192,0.3044,157710,117112,0.7426,270548,208700,0.7714
340,East Khasi Hills,Meghalaya,643500,510392,133107,0.7932,0.5593,0.4982,0.2398,0.0,57694,51589,93816,0.0905,0.6027,0.5459,0.5112,0.5938,0.646,0.6045,0.4254,0.2772,362520,231641,0.639,370046,278959,0.7539
341,Jaintia Hills,Meghalaya,177508,131483,46024,0.7407,0.6403,0.5481,0.1338,0.0586,20616,14675,25444,0.1364,0.6072,0.5006,0.6184,0.7246,0.5343,0.3942,0.3605,0.2943,99051,65987,0.6662,119499,93738,0.7844
342,Ri-Bhoi,Meghalaya,322011,259685,62325,0.8064,0.6403,0.5497,0.2038,0.1334,36959,25820,48058,0.1977,0.4193,0.5235,0.5359,0.7573,0.7313,0.4314,0.4578,0.2435,129192,78887,0.6107,212577,158782,0.7469
343,South Garo Hills,Meghalaya,750865,594638,156226,0.7919,0.7921,0.7341,0.1943,0.1139,66433,60545,113018,0.193,0.4208,0.7995,0.6183,0.7205,0.487,0.6219,0.5164,0.1811,304912,233648,0.7663,429963,299012,0.6954
344,West Garo Hills,Meghalaya,383385,293022,90362,0.7643,0.6608,0.5169,0.1029,0.0231,36560,22246,62161,0.1693,0.5441,0.5154,0.6696,0.7497,0.4577,0.673,0.3669,0.3486,216844,153959,0.71,199124,175885,0.8833
345,West Khasi Hills,Meghalaya,270129,180084,90044,0.6667,0.758,0.6508,0.241,0.0462,21046,19102,36277,0.1744,0.4723,0.609,0.6645,0.7436,0.6167,0.5205,0.506,0.1974,109848,73841,0.6722,135946,107614,0.7916
346,Aizawl,Mizoram,308949,116860,192088,0.3783,0.7228,0.6421,0.1189,0.1711,21209,15064,23820,0.1052,0.3624,0.5572,0.7357,0.7605,0.7211,0.7017,0.5723,0.1446,55344,36321,0.6563,122825,92058,0.7495
347,Champhai,Mizoram,517576,286842,230733,0.5542,0.7475,0.6869,0.0559,0.1304,36175,36543,63939,0.1602,0.495,0.6358,0.7686,0.8059,0.6205,0.6399,0.5032,0.2681,202918,138796,0.684,246232,179180,0.7277
348,Kolasib,Mizoram,342171,112621,229549,0.3291,0.7213,0.6231,0.0838,0.2422,39841,20470,28135,0.2225,0.3056,0.6675,0.8115,0.7656,0.6827,0.7015,0.6322,0.4064,55126,41597,0.7547,204220,172479,0.8446
349,Lawngtlai,Mizoram,244190,107895,136294,0.4418,0.8034,0.6345,0.2006,0.0,21880,14802,20005,0.1108,0.499,0.6433,0.8154,0.8537,0.5934,0.5957,0.5437,0.2547,63999,47663,0.7447,124209,91652,0.7379
350,Lunglei,Mizoram,280608,117883,162724,0.4201,0.6796,0.5615,0.2188,0.0,16616,9417,27488,0.0929,0.3694,0.5272,0.7965,0.7583,0.7873,0.5691,0.5657,0.1985,65102,47175,0.7246,88151,72236,0.8195
351,Mamit,Mizoram,283822,124271,159550,0.4379,0.6778,0.5791,0.1203,0.0,20638,17199,26069,0.1459,0.3392,0.572,0.7037,0.749,0.6627,0.6467,0.4441,0.2933,56690,40950,0.7224,128120,98211,0.7666
352,Saiha,Mizoram,970516,460897,509618,0.4749,0.6802,0.5906,0.1321,0.1825,68655,41023,86957,0.1254,0.4779,0.6554,0.7371,0.6872,0.5225,0.634,0.4937,0.1949,266437,203399,0.7634,371383,285694,0.7693
353,Serchhip,Mizoram,314185,131335,182849,0.418,0.7952,0.6754,0.1905,0.0634,21807,15981,27561,0.0758,0.4478,0.5515,0.8624,0.8236,0.6711,0.6194,0.507,0.2266,79124,57831,0.7309,127955,94710,0.7402
354,Dimapur,Nagaland,1591791,1141123,450667,0.7169,0.5196,0.3852,0.3418,0.184,112622,77433,232291,0.1385,0.6011,0.4556,0.533,0.5183,0.4953,0.5416,0.3871,0.399,895240,609120,0.6804,643550,467814,0.7269
355,Kohima,Nagaland,389734,218339,171394,0.5602,0.6026,0.4387,0.1214,0.1274,39888,25520,53209,0.2049,0.5003,0.5524,0.6907,0.6327,0.6628,0.5918,0.4381,0.3058,170674,105136,0.616,221479,173224,0.7821
356,Mokokchung,Nagaland,151139,112355,38783,0.7434,0.7995,0.698,0.1894,0.0821,10977,8013,27168,0.1897,0.4244,0.6688,0.6419,0.6728,0.583,0.5063,0.5175,0.2013,73924,61864,0.8369,64302,53348,0.8297
357,Mon,Nagaland,262225,162617,99607,0.6201,0.7054,0.5314,0.1707,0.0214,23212,17492,39836,0.1323,0.5564,0.6126,0.6665,0.6944,0.6648,0.4253,0.5606,0.1629,142104,96595,0.6798,137828,104651,0.7593
358,Phek,Nagaland,165236,111850,53385,0.6769,0.6647,0.5573,0.0649,0.0,8079,6201,23797,0.2685,0.4227,0.529,0.7707,0.7976,0.6534,0.5871,0.3565,0.2891,64487,42777,0.6634,48353,37555,0.7767
359,Tuensang,Nagaland,1517718,1000298,517419,0.6591,0.7055,0.645,0.1964,0.0,109777,98532,221820,0.1389,0.4576,0.5425,0.6852,0.6927,0.6718,0.4419,0.4649,0.2196,650795,467143,0.7178,705361,612808,0.8688
360,Wokha,Nagaland,157553,92998,64554,0.5903,0.7777,0.6964,0.1167,0.0,8373,5753,18908,0.1522,0.4041,0.6824,0.6636,0.7806,0.6059,0.5732,0.5565,0.213,48984,33525,0.6845,47832,33929,0.7093
361,Zunheboto,Nagaland,496897,365639,131257,0.7358,0.6609,0.5374,0.1966,0.0815,41642,44529,84393,0.1409,0.4834,0.5623,0.624,0.6466,0.7064,0.5669,0.4588,0.2867,261558,176047,0.6731,291786,233145,0.799
362,Angul,Odisha,155591,138541,17049,0.8904,0.6446,0.4715,0.1778,0.105,20949,12028,30565,0.4225,0.4912,0.5173,0.5568,0.5694,0.5639,0.4374,0.422,0.262,96256,56953,0.5917,111664,76201,0.6824
363,Baleshwar,Odisha,283942,216640,67301,0.763,0.6692,0.5091,0.1465,0.2369,21762,10117,40215,0.3969,0.7777,0.5224,0.5252,0.586,0.6318,0.6222,0.41,0.344,200520,112284,0.56,107946,72395,0.6707
364,Baragarh,Odisha,343535,273928,69606,0.7974,0.6218,0.4785,0.0968,0.198,28144,24968,51934,0.3669,0.6416,0.5153,0.5924,0.6623,0.631,0.5332,0.4041,0.291,213631,136405,0.6385,179844,137856,0.7665
365,Bhadrak,Odisha,251678,204071,47606,0.8108,0.5637,0.388,0.0769,0.0058,15443,16761,46149,0.4312,0.7886,0.4967,0.6319,0.6521,0.5786,0.496,0.4671,0.3608,233334,114862,0.4923,109046,77433,0.7101
366,Bolangir,Odisha,212209,181160,31048,0.8537,0.6419,0.5078,0.2021,0.173,19485,16002,37268,0.345,0.593,0.4971,0.6062,0.6462,0.5192,0.6744,0.3455,0.3415,141688,101269,0.7148,120163,80197,0.6674
367,Boudh,Odisha,220222,162982,57239,0.7401,0.6508,0.506,0.0864,0.114,17823,13256,39656,0.3485,0.4844,0.5624,0.7625,0.6196,0.5201,0.5329,0.4356,0.3276,123158,83420,0.6774,105237,90274,0.8578
368,Cuttack,Odisha,813684,659362,154321,0.8103,0.5745,0.5003,0.1677,0.1874,84097,62290,123066,0.3672,0.5787,0.5341,0.5243,0.5168,0.5386,0.381,0.5299,0.2403,456615,295442,0.647,495685,402939,0.8129
369,Deogarh,Odisha,527422,402401,125020,0.763,0.7016,0.5337,0.168,0.1624,75908,43595,89772,0.4524,0.432,0.6253,0.6058,0.6071,0.7343,0.465,0.5217,0.2464,248645,127409,0.5124,404652,251294,0.621
370,Dhenkanal,Odisha,280188,232672,47515,0.8304,0.6337,0.5489,0.055,0.0,22490,20851,44767,0.4619,0.6329,0.571,0.5532,0.6312,0.5327,0.547,0.4269,0.3903,181657,99583,0.5482,146758,95986,0.654
371,Gajapati,Odisha,423841,310275,113565,0.7321,0.5877,0.4702,0.1916,0.0,45721,30813,66853,0.4017,0.5423,0.4989,0.5667,0.5695,0.5104,0.4568,0.4034,0.2661,232443,160865,0.6921,259153,206391,0.7964
372,Ganjam,Odisha,389937,318932,71004,0.8179,0.6178,0.4565,0.0826,0.0621,35941,17187,69719,0.3959,0.6432,0.4703,0.5517,0.6217,0.6341,0.5114,0.3948,0.2342,287511,243862,0.8482,179898,131182,0.7292
373,Jagatsinghpur,Odisha,334579,288383,46195,0.8619,0.5821,0.4755,0.1763,0.1839,35848,16205,53787,0.3314,0.5291,0.4053,0.637,0.6505,0.4725,0.4322,0.3032,0.2823,182459,122075,0.6691,176258,148793,0.8442
374,Jajpur,Odisha,214988,167632,47355,0.7797,0.6327,0.5463,0.0923,0.071,16779,9444,36392,0.4058,0.6086,0.5177,0.7187,0.7354,0.6708,0.5617,0.4189,0.325,142002,95121,0.6699,88794,70739,0.7967
375,Jharsuguda,Odisha,1124367,823864,300502,0.7327,0.5623,0.3828,0.1163,0.0325,103121,90424,165402,0.4638,0.5955,0.5921,0.6396,0.6504,0.5904,0.6412,0.4316,0.4078,631509,401008,0.635,655368,506981,0.7736
376,Kalahandi,Odisha,823197,681952,141244,0.8284,0.5627,0.4498,0.1191,0.1706,79453,50968,143875,0.3329,0.6178,0.3799,0.5436,0.5166,0.6038,0.4085,0.3313,0.3936,569888,311253,0.5462,441622,293340,0.6642
377,Kandhamal,Odisha,88283,77161,11121,0.874,0.6772,0.5909,0.1346,0.1478,6789,4354,17913,0.449,0.4919,0.5569,0.5207,0.6405,0.7437,0.5403,0.4601,0.2429,56491,36994,0.6549,37731,29530,0.7827
378,Kendrapara,Odisha,52318,48766,3551,0.9321,0.7228,0.5752,0.1891,0.147,3638,3526,10753,0.3919,0.5116,0.6235,0.5508,0.7068,0.4441,0.4046,0.5485,0.1901,35269,19176,0.5439,24258,16453,0.6783
379,Keonjhar,Odisha,789950,611018,178931,0.7735,0.5686,0.4304,0.2013,0.0,62632,36774,135730,0.3445,0.6808,0.4823,0.5129,0.6362,0.4331,0.5529,0.3975,0.4169,592450,319543,0.5394,336601,286676,0.8517
380,Khordha,Odisha,305258,229499,75758,0.7518,0.6912,0.6183,0.1745,0.0714,17456,19624,44480,0.3307,0.6079,0.5133,0.5365,0.6499,0.4768,0.6653,0.4358,0.3189,173361,96012,0.5539,125557,100104,0.7973
381,Koraput,Odisha,462435,378415,84019,0.8183,0.8618,0.7266,0.1234,0.2504,31797,25575,86101,0.4567,0.3696,0.72,0.6434,0.8336,0.5794,0.471,0.6931,0.1686,204027,140764,0.69,194268,138286,0.7118
382,Malkangiri,Odisha,263884,249729,14154,0.9464,0.6463,0.5521,0.102,0.0128,31002,12977,61726,0.3944,0.5412,0.3513,0.5824,0.6399,0.5241,0.4225,0.2698,0.2879,214183,122280,0.5709,148918,118697,0.7971
383,Mayurbhanj,Odisha,125198,109255,15942,0.8727,0.5258,0.3604,0.1713,0.0,9989,6642,20917,0.4469,0.7037,0.4917,0.5445,0.6453,0.5319,0.4208,0.4278,0.2725,94371,55030,0.5832,56314,50703,0.9004
384,Nabarangpur,Odisha,384202,295952,88249,0.7703,0.545,0.4675,0.1787,0.1204,21866,19971,73784,0.3769,0.6596,0.3553,0.5495,0.4973,0.5549,0.6136,0.2961,0.3786,312029,184215,0.5904,141665,101136,0.7139
385,Nayagarh,Odisha,2384874,1973923,410950,0.8277,0.6469,0.5766,0.1243,0.0,306232,147194,481689,0.332,0.7534,0.5781,0.56,0.6203,0.5517,0.454,0.4635,0.3327,2326766,1294364,0.5563,1535358,1254255,0.8169
386,Nuapada,Odisha,1006534,767531,239002,0.7625,0.6398,0.532,0.0071,0.1182,81256,66641,139653,0.376,0.6465,0.4285,0.5821,0.6396,0.6192,0.603,0.4994,0.2779,578864,328263,0.5671,500798,357429,0.7137
387,Puri,Odisha,294827,244915,49911,0.8307,0.6821,0.5874,0.126,0.0841,33544,16904,46832,0.3205,0.5041,0.621,0.57,0.6665,0.5176,0.3206,0.534,0.2559,151363,90158,0.5957,170823,134371,0.7866
388,Rayagada,Odisha,1092376,1012372,80003,0.9268,0.6534,0.4924,0.1229,0.2748,116870,54442,235308,0.4082,0.6717,0.5558,0.4972,0.6259,0.3547,0.3752,0.5042,0.2707,1013379,517505,0.5107,580084,369616,0.6372
389,Sambalpur,Odisha,497717,490754,6962,0.986,0.5732,0.4036,0.2314,0.1646,39247,34515,119536,0.3229,0.7138,0.3495,0.5081,0.5609,0.5807,0.4673,0.3292,0.4128,547056,299591,0.5477,249767,183501,0.7347
390,Sonepur,Odisha,434037,357516,76520,0.8237,0.6649,0.5983,0.0906,0.0,41586,31765,74804,0.4532,0.521,0.6586,0.5513,0.6029,0.6131,0.3982,0.5885,0.2732,249869,136097,0.5447,248375,192240,0.774
391,Sundargarh,Odisha,219288,207721,11566,0.9473,0.6013,0.5445,0.1838,0.0,16078,12627,40629,0.3588,0.6994,0.5069,0.5441,0.6417,0.4628,0.3919,0.4546,0.3073,182183,114413,0.628,97198,86410,0.889
392,Karaikal,Puducherry,269530,92541,176988,0.3433,0.7883,0.6415,0.0869,0.1841,8614,7328,20908,0.039,0.3711,0.6643,0.9001,0.7989,0.6592,0.6008,0.5625,0.2511,49740,39796,0.8002,53981,37826,0.7008
393,Mahe,Puducherry,312609,68242,244366,0.2183,0.6342,0.5621,0.2791,0.1272,9506,9439,15232,0.056,0.5814,0.5466,0.8873,0.8173,0.8235,0.8084,0.5431,0.2832,56774,38058,0.6704,64150,50382,0.7854
394,Puducherry,Puducherry,1117672,130614,987057,0.1169,0.7659,0.6764,0.1213,0.2831,36910,37101,27334,0.1245,0.2928,0.6975,0.9454,0.9538,0.8674,0.9426,0.6238,0.2353,51311,38699,0.7543,250610,225170,0.8985
395,Yanam,Puducherry,102838,25786,77051,0.2507,0.7997,0.6513,0.1816,0.0486,4759,1994,5847,0.0949,0.2745,0.7013,0.832,0.8624,0.7292,0.7927,0.5912,0.2567,10290,9014,0.8764,22866,18681,0.8171
396,Amritsar,Punjab,203233,116335,86897,0.5724,0.7167,0.553,0.1682,0.331,21721,10293,26527,0.124,0.266,0.6225,0.7745,0.8561,0.6868,0.7323,0.5376,0.2512,45239,29281,0.6473,108403,84622,0.7806
397,Bathinda,Punjab,487194,311646,175547,0.6397,0.714,0.5976,0.1929,0.015,31589,28169,68210,0.0299,0.5351,0.6067,0.6478,0.6981,0.5191,0.6239,0.5162,0.2357,234014,173316,0.7406,202348,156137,0.7716
398,Faridkot,Punjab,397589,216821,180767,0.5453,0.685,0.595,0.183,0.1482,27688,19550,41353,0.0378,0.4612,0.6176,0.7579,0.6656,0.5334,0.6857,0.4562,0.2916,122280,89248,0.7299,159953,120349,0.7524
399,Fatehgarh Sahib,Punjab,574851,317088,257762,0.5516,0.7266,0.6357,0.152,0.05,35466,23638,66980,0.0888,0.6032,0.731,0.7616,0.7955,0.8147,0.4613,0.5981,0.2787,259038,205373,0.7928,200133,141330,0.7062
400,Firozpur,Punjab,482515,264659,217855,0.5485,0.5581,0.4232,0.1863,0.056,28568,26837,65068,0.1319,0.5814,0.5612,0.6903,0.6773,0.6135,0.5556,0.4496,0.3342,242547,171309,0.7063,187608,141177,0.7525
401,Gurdaspur,Punjab,711514,420498,291015,0.591,0.6846,0.5086,0.1747,0.1207,65757,56381,96594,0.1449,0.4495,0.6486,0.7332,0.7901,0.5324,0.4816,0.5511,0.4062,278381,187581,0.6739,413575,305323,0.7383
402,Hoshiarpur,Punjab,313848,191140,122707,0.609,0.7675,0.6531,0.1087,0.0,41882,32541,40765,0.1017,0.5482,0.6136,0.7311,0.8056,0.5078,0.7058,0.5132,0.2271,143278,102206,0.7133,252005,209841,0.8327
403,Jalandhar,Punjab,248214,127594,120619,0.514,0.8521,0.7657,0.1832,0.0,24922,17537,24185,0.1594,0.3716,0.8044,0.7271,0.7208,0.6716,0.5218,0.6687,0.2381,57620,42630,0.7399,143771,113377,0.7886
404,Kapurthala,Punjab,1299671,824759,474911,0.6346,0.8057,0.6934,0.0854,0.0,86139,82264,167392,0.0737,0.4652,0.7578,0.7383,0.9206,0.5626,0.6352,0.6222,0.2498,499265,361385,0.7238,570234,464539,0.8147
405,Ludhiana,Punjab,348437,203052,145384,0.5828,0.668,0.5936,0.1442,0.2324,28994,25381,48542,0.0183,0.519,0.6881,0.6739,0.8019,0.6726,0.5982,0.612,0.2771,161525,104911,0.6495,184120,145390,0.7897
406,Mansa,Punjab,325096,220972,104123,0.6797,0.6634,0.5141,0.0893,0.2283,35179,26391,43327,0.0893,0.5657,0.5494,0.6257,0.6757,0.4614,0.6197,0.4052,0.2688,157146,119927,0.7632,208483,164846,0.7907
407,Moga,Punjab,116147,65547,50599,0.5643,0.6457,0.5241,0.1619,0.0,9976,7134,15851,0.1066,0.5917,0.6076,0.6147,0.7045,0.6675,0.6071,0.5837,0.2399,60133,46143,0.7674,57936,45110,0.7787
408,Muktsar,Punjab,490102,378670,111431,0.7726,0.7754,0.7215,0.2073,0.0,32731,35153,86486,0.1161,0.293,0.7158,0.6192,0.6277,0.5555,0.6322,0.5453,0.3351,162467,103167,0.635,229863,174849,0.7607
409,Nawan Shehar,Punjab,392795,209666,183128,0.5338,0.7457,0.6955,0.248,0.0808,36159,25320,51939,0.1126,0.3898,0.6399,0.6747,0.7686,0.6292,0.5314,0.6852,0.213,129801,90729,0.699,208175,171571,0.8242
410,Patiala,Punjab,2611295,1489099,1122195,0.5703,0.6973,0.5415,0.1648,0.1258,168312,169108,306158,0.0486,0.4596,0.6605,0.8021,0.8022,0.5328,0.6263,0.4674,0.3001,902165,640690,0.7102,1142547,1026542,0.8985
411,Rupnagar,Punjab,358748,213385,145362,0.5948,0.8859,0.7255,0.1709,0.0,39931,20335,42533,0.1265,0.2199,0.6968,0.7391,0.8507,0.6007,0.7456,0.6284,0.2082,59966,39244,0.6545,204068,172800,0.8468
412,Sangrur,Punjab,239593,163079,76513,0.6807,0.7433,0.5933,0.1471,0.1317,27067,12839,34367,0.1168,0.3751,0.7508,0.6362,0.8398,0.7576,0.6123,0.6897,0.0735,82650,49381,0.5975,135126,105931,0.784
413,Ajmer,Rajasthan,509970,369412,140557,0.7244,0.7672,0.6607,0.0985,0.0,49023,41368,67412,0.3443,0.4431,0.7293,0.7099,0.6655,0.5592,0.3861,0.6405,0.126,191512,118407,0.6183,306075,242802,0.7933
414,Alwar,Rajasthan,242759,153170,89588,0.631,0.72,0.6417,0.2058,0.0,22606,20148,32585,0.2917,0.5775,0.6948,0.6679,0.7651,0.5933,0.6085,0.5332,0.2736,120645,78611,0.6516,144770,95441,0.6593
415,Banswara,Rajasthan,293636,216248,77387,0.7365,0.7331,0.625,0.1564,0.1946,30354,25089,51934,0.3397,0.3559,0.495,0.6459,0.7066,0.6008,0.5066,0.5151,0.2653,118504,64621,0.5454,187737,140256,0.7471
416,Baran,Rajasthan,678930,451828,227101,0.6655,0.6663,0.5818,0.1552,0.2047,41804,37472,110754,0.2945,0.5521,0.5802,0.7172,0.7346,0.6357,0.6186,0.4019,0.1861,392045,259993,0.6632,268438,198918,0.741
417,Barmer,Rajasthan,749281,579352,169928,0.7732,0.7696,0.6935,0.1495,0.124,48356,52391,107734,0.2744,0.4556,0.6403,0.6736,0.7314,0.6146,0.4574,0.5437,0.1611,314696,229000,0.7277,341142,247868,0.7266
418,Bharatpur,Rajasthan,450388,271032,179355,0.6018,0.5763,0.422,0.1515,0.0,55653,23679,55751,0.2649,0.6301,0.3584,0.692,0.5797,0.5888,0.6372,0.316,0.2514,225223,154786,0.6873,268628,189436,0.7052
419,Bhilwara,Rajasthan,208822,162603,46218,0.7787,0.7687,0.7079,0.1752,0.1355,18044,17571,36866,0.2652,0.4091,0.5483,0.5575,0.7357,0.6112,0.5731,0.4962,0.2371,96692,62095,0.6422,120596,90758,0.7526
420,Bikaner,Rajasthan,201338,156133,45204,0.7755,0.6281,0.4923,0.1583,0.0,13295,15607,28827,0.2474,0.5532,0.4588,0.5934,0.5797,0.4997,0.5216,0.3841,0.4561,102244,53484,0.5232,97865,82706,0.8451
421,Bundi,Rajasthan,333677,294093,39583,0.8814,0.6658,0.5569,0.2231,0.1235,21177,20254,55680,0.304,0.4478,0.5572,0.5094,0.6334,0.5078,0.5397,0.4511,0.2684,159858,106360,0.6654,140290,118934,0.8478
422,Chittaurgarh,Rajasthan,687586,523870,163715,0.7619,0.7342,0.6159,0.1827,0.1407,64913,46249,124706,0.2875,0.4544,0.526,0.6095,0.6918,0.5773,0.5812,0.4354,0.2411,363315,236585,0.6512,376408,266427,0.7078
423,Churu,Rajasthan,1247581,959646,287934,0.7692,0.6235,0.5285,0.1754,0.1709,148514,88602,223657,0.2952,0.4405,0.5678,0.5822,0.7027,0.6746,0.5039,0.4314,0.293,631663,417383,0.6608,802905,587185,0.7313
424,Dausa,Rajasthan,656110,494399,161710,0.7535,0.6402,0.5321,0.1419,0.1028,35654,30015,94959,0.2815,0.5911,0.5221,0.5984,0.7032,0.6138,0.5024,0.3611,0.3145,359878,270938,0.7529,222363,163688,0.7361
425,Dhaulpur,Rajasthan,1781185,1275658,505526,0.7162,0.5974,0.4283,0.2661,0.0,149666,103480,313098,0.261,0.5323,0.5228,0.6406,0.5421,0.5916,0.569,0.4762,0.3146,1068556,633054,0.5924,857184,716687,0.8361
426,Dungarpur,Rajasthan,382301,312603,69697,0.8177,0.7728,0.6215,0.1122,0.1745,28502,22440,58944,0.2577,0.3054,0.7463,0.648,0.6507,0.4917,0.5437,0.6683,0.1919,115413,57043,0.4943,172496,140324,0.8135
427,Ganganagar,Rajasthan,141176,109419,31756,0.7751,0.56,0.4473,0.0769,0.0234,14231,5538,20269,0.3203,0.6956,0.3505,0.5498,0.5011,0.4957,0.6075,0.4008,0.3527,90396,48772,0.5396,66940,50351,0.7522
428,Hanumangarh,Rajasthan,350163,239220,110942,0.6832,0.6399,0.5329,0.1619,0.0517,21592,20877,48170,0.3036,0.5053,0.5284,0.6784,0.5895,0.5492,0.6551,0.3969,0.2537,156056,104629,0.6705,143805,116432,0.8097
429,Jaipur,Rajasthan,338724,230533,108190,0.6806,0.6489,0.5892,0.0839,0.0,30053,16956,41942,0.3866,0.55,0.5714,0.6263,0.6929,0.6445,0.6948,0.4794,0.2812,147900,93422,0.6317,159178,115842,0.7278
430,Jaisalmer,Rajasthan,1028347,836683,191663,0.8136,0.7737,0.6822,0.0,0.0265,68095,57046,153998,0.2905,0.5846,0.6192,0.5631,0.7391,0.642,0.5546,0.5215,0.1562,577210,331975,0.5751,423743,377343,0.8905
431,Jalor,Rajasthan,686341,463166,223174,0.6748,0.5673,0.4078,0.1571,0.0052,39277,36882,88692,0.3567,0.609,0.5685,0.5818,0.634,0.5666,0.4947,0.4956,0.3384,346305,188639,0.5447,257884,198108,0.7682
432,Jhalawar,Rajasthan,309897,217723,92173,0.7026,0.7215,0.5962,0.1686,0.0,32855,17534,54107,0.2778,0.5277,0.5449,0.581,0.736,0.5487,0.6919,0.5574,0.3564,183061,115522,0.6311,170623,124057,0.7271
433,Jhunjhunun,Rajasthan,364539,296526,68012,0.8134,0.6097,0.4668,0.1688,0.167,32036,22303,69470,0.3062,0.5184,0.5581,0.6401,0.6877,0.5276,0.5861,0.4744,0.3067,230898,127217,0.551,183998,137663,0.7482
434,Jodhpur,Rajasthan,509486,359252,150233,0.7051,0.7217,0.6327,0.1092,0.2764,58494,24793,89452,0.2597,0.3701,0.6586,0.6493,0.7477,0.6073,0.575,0.5575,0.2848,212259,148215,0.6983,282020,244651,0.8675
435,Karauli,Rajasthan,175399,130835,44563,0.7459,0.619,0.5333,0.2291,0.0414,10040,9941,31115,0.3641,0.5635,0.4243,0.6539,0.6118,0.4703,0.4539,0.3748,0.3051,112413,65750,0.5849,67658,48736,0.7204
436,Kota,Rajasthan,2177025,1242523,934501,0.5707,0.6168,0.5505,0.0953,0.188,224148,100254,281236,0.3209,0.393,0.4974,0.7535,0.6672,0.6156,0.6681,0.4626,0.3546,708633,431405,0.6088,1098466,900730,0.82
437,Nagaur,Rajasthan,340204,250036,90167,0.735,0.6617,0.5256,0.0639,0.0,21128,16828,53769,0.2791,0.3223,0.6838,0.6702,0.8315,0.5169,0.4149,0.5816,0.2532,111105,67968,0.6118,128523,97178,0.7561
438,Pali,Rajasthan,1510510,1059308,451201,0.7013,0.6558,0.5337,0.0809,0.0144,122072,71815,216394,0.3364,0.5978,0.6327,0.6463,0.6732,0.6314,0.5327,0.5208,0.3263,829394,547466,0.6601,656526,479303,0.7301
439,Rajsamand,Rajasthan,486215,326184,160030,0.6709,0.7182,0.654,0.2621,0.104,22544,17567,74081,0.3507,0.5933,0.6863,0.6669,0.5965,0.5869,0.5222,0.5769,0.2105,281799,185421,0.658,135821,112822,0.8307
440,Sawai Madhopur,Rajasthan,183501,118453,65047,0.6455,0.639,0.4735,0.1256,0.2273,11211,12209,23385,0.3315,0.5517,0.4704,0.6056,0.7638,0.5288,0.5696,0.4476,0.3431,82715,53472,0.6465,79303,54377,0.6857
441,Sikar,Rajasthan,365685,332223,33461,0.9085,0.6845,0.6064,0.0,0.168,38920,19252,63615,0.3598,0.6068,0.603,0.6097,0.7429,0.5615,0.3449,0.4861,0.3007,247491,154652,0.6249,196977,162229,0.8236
442,Sirohi,Rajasthan,519665,371146,148518,0.7142,0.6142,0.5135,0.1786,0.1451,43764,28047,85830,0.3176,0.5299,0.6355,0.634,0.6694,0.6757,0.5244,0.549,0.3357,291602,186370,0.6391,243161,194157,0.7985
443,Tonk,Rajasthan,223304,157323,65980,0.7045,0.6394,0.5075,0.1229,0.0779,15149,12209,30929,0.3411,0.4411,0.5235,0.6875,0.6827,0.706,0.4358,0.3605,0.3304,87465,49740,0.5688,92637,65088,0.7026
